hotel_location,hotel_name,review_rating,review_title,review_text,trip_type
Bentota,Ekho Surf,3,The Views from the Room are Good..,"The location of the property and the views from the room are excellent.
The staff at check-in and check-out are good.
However, the service at the hotels is extremely slow. Extremely.
A cup of coffee can anywhere above 40 minutes.
Room service can take over an hour to deliver a meal.
At billing we found a discrepancy in our bill and had to be revised.
There is no coffee machine at the buffet and we had to order it from the cafe on the other side of the property and this would be available only after 9AM.
Watermelon juice was served with the seeds crushed into it. Had to specifically ask them not to do this.
The pool adjoining the rooms could cleaner.
The A/c's in one of the rooms was erratic.
The staff is obviously trained to ask for reviews and to specifically mention staff names, which is very clear from the reviews on Trip Advisor.",Friends
Bentota,Ekho Surf,5,Good,"This hotel was a great find! I stayed here for 2 nights  and it really made the trip more enjoyable. The atmosphere was warm and welcoming, and the staff were friendly without being overbearing.

My room was cozy, and had everything I needed. I appreciated how quiet everything was—no hallway noise, which is rare.
The food was so delicious. 
I’d definitely come back. It’s a comfortable, well-run hotel in a convenient location. Great for both business and leisure.",Friends
Bentota,Ekho Surf,5,Experience in EKHO,"It is a wonderful place and  lovely hospitality . It is a great place for the holiday. Very wide beach faced to hotel  will have unique experience which hard to find. Best place for surfing, relaxing, family holiday, fun and joy.  Very clean and well maintained garden belongs to this hotel.",Family
Bentota,Ekho Surf,5,Excellent Service,One the best places I’ve been in Sri Lanka. The place is by the railroad & the sea which gives it an incredible vibe. Special the restaurant Supervisor Ann Jeniesha looked after us very well. Ann's service was very good & ensured we were comfortable and enjoying our meal.,Family
Bentota,Ekho Surf,5,Extremely Relaxing Stay at Ekho Surf Bentota,"If you are ever looking for a nice, quite relaxing holiday in Bentota then Ekho Surf Bentota is the place for you.. The staff at the hotel are extremely friendly and helpful and are eager to please to make sure you have an extremely relaxing holiday. This has been my second visit to Ekho Surf Bentota and will definitely not be the last. 
Special mention goes to the staff at the reception in particular Ms Sandali, Ms Aruni, Ms Chethana and Ms Emil who took care of our group check-in super quick and got us settled in our rooms ASAP given we had a long flight and car ride to get to the hotel.
The restaurant manager Mr Dinesh is an Amazing Person who has personally taken care of our dietary needs given we had small children in our group.
Looking forward to my next visit to Ekho Surf Bentota. Rest assured it won’t be too far away.",Friends
Bentota,Ekho Surf,5,Highly recommended,"It was pleases t and excellent stay and very good hospitality. Special thanks to Aruni and Sachi Chef for his fabulous service and gesture. Location of the property is very fantabulous and beach approach was accessible from our rooms. I completely  recommend this property to my friends and visitors without any doubts. 
Regards 
Vikram Jain
India",Family
Bentota,Ekho Surf,5,Recommend,"I had a wonderful stay at EKHO Surf today and would like to extend my sincere appreciation to the entire team. The beachfront location is stunning, offering breathtaking views and a truly relaxing atmosphere. The staff were exceptionally warm and attentive, always ready to assist with a smile. From check-in to check-out, the service was seamless and professional.

The room was clean, well-maintained, and comfortably furnished, with everything I needed for a pleasant stay. I especially appreciated the attention to detail and the effort to create a welcoming environment. The food was another highlight—delicious, fresh, and with a good variety to suit all tastes.

That said, a few areas could use some improvement. The Wi-Fi connection was a bit inconsistent at times, and a few more vegetarian options on the menu would be appreciated. Also, the poolside could benefit from a few more shaded lounging areas.

Overall, EKHO Surf exceeded my expectations. It’s an ideal place for both relaxation and adventure, and I would gladly return. Thank you for making my stay memorable and enjoyable.

Special thanks to Front office team - Aruni, Maleesha, Chethana, Emil, Suneth",Couples
Bentota,Ekho Surf,5,Good accommodation,"“I had an amazing experience at this hotel. From the moment I arrived, the staff Ms Chethana-G.S.A. went above and beyond to make sure I was comfortable. The room was spacious, clean, and well-equipped with everything I needed. The breakfast buffet had a wide variety of delicious options, and the hotel’s proximity to local attractions made sightseeing easy. I especially appreciated the attention to detail and the warm hospitality. I’ll definitely be returning!",Couples
Bentota,Ekho Surf,5,Great stay. Good value for money,"Great place . Wonderful view and great view. Enjoy the view. It is great value for money. They have few vegetarian food options with reasonable for a 4star stay.
Easy access to beach.
 
Kanchan and team were very helpful with providing good veg options and accomodating to our food restrictions",Couples
Bentota,Ekho Surf,5,Awesome place to stay👌,"Loved every bit of it...
Chetna Manoshikha n Kanchana were very warm in their hospitality 🙏..  thanks so much 🙏 We loved the location of the hotel right on the beach... all rooms , pools , restaurant facing the Bentota beach 🙏❤️🤩😍👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌",Family
Bentota,Ekho Surf,5,Great hotel,"We have thoroughly enjoyed our stay here. The staff were friendly , Kanchana and Dhanjaya , being particularly helpful. The food was excellent, with multiple choices.
Highly recommend🥰🥰🥰🥰🥰🥰😚😚😚😚😚😚🥰🥰😚🥰🥰🥰🥰🥰🥰🥰🥰🥰",Couples
Bentota,Ekho Surf,5,Excellent,"Perfect location for relaxing. The sound of the waves is really refreshing. Beautiful view. We got a room upgrade, it was real kindness. Staffs were very friendly and helpful. Rooms were very clean and spacious. Both pools were clean. Overall it was an amazing experience.",Couples
Bentota,Ekho Surf,5,Excellent Stay on the beach,"The view of the room was excellent, it was clean and the bed was good. We had good time in the pool, there are two pools one is deep and long pool. Food was excellent. There are many sports activities kids and adults can enjoy. Aruni, Sandhili and Chethana was of great help in explaining about the rooms and facilities. Must visit hotel in Bentota.",Family
Bentota,Ekho Surf,5,Family treat in one location,"The stay was awesome mainly due to the welcome and beach view room, there can't be anything closer and enjoyable to beach mainly for kids. There are so much staffs all around the property ready to help us with a smile. Especially front office  team Aruni and sandani and chethana and dhanajaya gave us a 5 star VIP feel.",Family
